MKT,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,PELATRO LIMITED,       346.60,       350.00,       369.00,       350.00,       354.50,                  4719825.00,13200,N, ,33,       440.00,       246.00
N,PENNAR INDUSTRIES LTD,       165.66,       165.00,       168.95,       163.15,       165.90,                 60072454.43,360595,N, ,6215,       279.90,       129.10
N,PENTAGON RUBBER LIMITED,        52.00,        52.00,        62.40,        52.00,        62.40,                  1161650.00,20000,N, ,20,        99.50,        49.15
N,PERMANENT MAGNETS LTD.,       895.10,       895.10,       895.10,       870.00,       871.55,                  4229027.65,4817,N, ,379,       929.00,       784.05
N,PERSISTENT SYSTEMS LTD,      5800.00,      5700.00,      5738.00,      5640.50,      5690.00,               3472512475.50,610391,N, ,44524,      6599.00,      4244.50
N,PETRONET LNG LIMITED,       292.30,       293.25,       294.00,       288.35,       289.20,                428879643.30,1476710,N, ,30093,       326.40,       235.35
N,PFIZER LTD,      4665.90,      4625.30,      4655.90,      4614.00,      4627.60,                 43649343.20,9434,N, ,3220,      5578.50,      4360.10
N,PRIME FOCUS LIMITED,       286.50,       287.00,       287.00,       277.50,       280.35,                144724120.75,515115,N, ,11170,       367.00,       139.04
N,PTC INDIA FIN SERV LTD,        26.96,        27.00,        27.30,        26.43,        27.12,                 11514409.01,429299,N, ,2247,        40.50,        23.85
N,PG ELECTROPLAST LTD,       569.90,       566.00,       567.45,       556.20,       566.00,               1074316519.30,1907087,N, ,34949,       644.40,       436.55
N,P&G HYGIENE & HEALTH CARE,      7881.50,      7881.50,      7885.50,      7740.00,      7762.50,                158461245.00,20386,N, ,5016,     14509.00,      7740.00
N,PROCTER & GAMBLE HEALTH L,      5776.00,      5750.00,      5759.50,      5662.50,      5669.50,                 26102229.50,4582,N, ,1455,      6975.00,      4707.00
N,PEARL GLOBAL IND LIMITED,      2348.00,      2346.00,      2395.80,      2322.10,      2361.60,                175380141.40,74186,N, ,9971,      2539.60,      1178.10
N,POWERGRID INFRA. INVITS,       100.25,       100.25,       100.34,        99.90,       100.07,                130536754.11,1304847,N, ,5435,       102.00,        86.30
N,PHANTOM DIGITAL EFF LTD,       119.95,       117.35,       118.30,       114.05,       116.05,                  1786710.00,15300,N, ,40,       311.00,       113.95
N,THE PHOENIX MILLS LTD,      1892.60,      1890.10,      1920.10,      1870.60,      1920.10,                379970601.60,200132,N, ,13974,      2169.80,      1465.60
N,PHOENIX INTERNATIONAL LTD,        31.58,        30.70,        31.49,        29.56,        31.39,                    41019.29,1386,N, ,44,        35.64,        27.61
N,PHOENIX OVERSEAS LIMITED,        13.85,        13.80,        14.20,        13.80,        14.20,                   112200.00,8000,N, ,4,        25.50,        13.20
N,PICCADILY AGRO INDUSTRI L,       634.00,       630.75,       637.90,       620.50,       622.25,                 89437608.55,142699,N, ,8287,       809.70,       515.00
N,POWER INSTRUMENT (G) LTD,        99.68,        99.51,       103.88,        98.61,        99.28,                  1697183.18,16989,N, ,397,       189.70,        88.05
N,PI INDUSTRIES LTD,      2397.10,      2376.10,      2393.60,      2353.50,      2393.00,                305336530.70,128403,N, ,12422,      3832.90,      2353.50
N,PILANI INV & IND COR LTD,      4353.20,      4325.00,      4356.20,      4270.60,      4325.00,                  4254934.40,987,N, ,225,      5039.40,      4092.20
N,PIL ITALICA LIFESTYLE LTD,         8.08,         8.08,         8.08,         7.77,         7.95,                   236028.02,29807,N, ,187,        15.90,         6.20
N,PINE LABS LIMITED,       159.89,       161.50,       164.40,       158.27,       162.32,               3288069087.46,20367566,N, ,116373,       284.00,       134.73
N,PIONEER EMBROIDERIES LTD,        21.73,        21.51,        21.87,        21.28,        21.40,                    43335.14,2023,N, ,35,        39.20,        19.61
N,PIRAMAL FINANCE LIMITED,      2226.10,      2204.00,      2219.60,      2165.90,      2186.50,               1288859976.40,588816,N, ,25186,      2324.00,      1260.00
N,PITTI ENGINEERING LIMITED,      1074.70,      1071.70,      1103.00,      1055.00,      1093.00,                 77390127.20,71422,N, ,6206,      1168.00,       675.00
N,PIX TRANSMISSIONS LIMITED,      1785.10,      1780.50,      1787.90,      1757.90,      1766.90,                 14886001.90,8408,N, ,1200,      2089.00,      1252.00
N,THE P K TEA PROD CO LTD,       739.50,       719.20,       745.00,       700.00,       728.65,                   126339.55,176,N, ,23,       998.00,       605.00
N,PLASTIBLENDS INDIA LTD,       185.59,       184.15,       186.72,       181.80,       183.39,                  2851711.01,15465,N, ,551,       216.29,       121.01
N,PLATINUM INDUSTRIES LTD,       227.79,       225.10,       230.99,       219.00,       229.69,                 13899621.22,61075,N, ,1853,       342.40,       183.50
N,PLAZA WIRES LIMITED,        58.92,        58.89,        61.86,        55.98,        61.80,                 17841964.11,303102,N, ,2524,        65.00,        27.00
N,PAUL MERCHANTS LTD.,       492.00,       486.00,       490.00,       481.00,       483.85,                    47828.30,99,N, ,15,       645.00,       451.55
N,PNB GILTS LIMITED,        76.44,        76.44,        80.80,        75.52,        78.19,                 41685979.50,530316,N, ,5399,       106.00,        58.60
N,PNB HOUSING FIN LTD.,      1152.00,      1148.00,      1148.00,      1125.40,      1141.00,                507916636.20,446878,N, ,23676,      1211.50,       729.60
N,PRITISH NANDY COMMUNICATI,        16.89,        17.50,        17.50,        15.96,        16.37,                   647940.88,39970,N, ,351,        40.64,        15.96
N,PNC INFRATECH LTD.,       188.77,       188.75,       190.19,       179.50,       180.89,                157038412.86,859041,N, ,10598,       325.00,       158.17
N,P N GADGIL JEWELLERS LTD,       586.65,       586.70,       593.90,       563.10,       592.10,                658285787.45,1137103,N, ,34469,       736.40,       503.00
N,PNGS REVA DIAMOND JEWEL L,       511.25,       508.00,       527.40,       488.00,       521.70,                 98790465.95,194259,N, ,5959,       644.00,       324.25
N,PONDY OXIDES & CHEM LTD,       484.75,       484.75,       494.20,       475.00,       479.20,                156829223.90,323807,N, ,11483,      1619.00,       475.00
N,PODDAR PIGMENTS LIMITED,       256.20,       256.05,       257.95,       250.30,       253.90,                   555148.25,2199,N, ,99,       297.95,       201.10
N,P O C L ENTERPRISES LTD.,       148.42,       148.00,       151.54,       140.60,       144.62,                  4459956.58,30475,N, ,561,       168.97,       140.60
N,POKARNA LIMITED,       841.95,       838.00,       844.90,       825.30,       839.35,                 26439723.05,31652,N, ,2774,      1146.20,       692.60
N,PB FINTECH LIMITED,      1829.20,      1829.00,      1860.00,      1810.00,      1851.90,               1123846516.10,610594,N, ,25459,      1974.00,      1364.00
N,POLYCAB INDIA LIMITED,      8895.50,      8876.50,      8933.00,      8732.00,      8804.00,               3830067920.00,434543,N, ,54283,     10126.00,      6663.00
N,POLY MEDICURE LIMITED,      1756.40,      1750.00,      1858.00,      1739.60,      1783.80,               1348051428.50,744104,N, ,56811,      2144.90,      1182.00
N,POLYPLEX CORPORATION LTD,      1187.70,      1182.10,      1194.70,      1172.10,      1190.40,                 54534409.90,46020,N, ,4545,      1264.00,       740.00
N,POLYSIL IRRIGATION SYST L,        60.90,        63.90,        63.90,        62.70,        63.90,                 12101175.00,189500,N, ,156,       356.75,        47.25
N,POLYSPIN EXPORTS LTD.,        30.10,        29.99,        29.99,        28.56,        28.77,                     6858.43,230,N, ,18,        34.79,        28.00
N,PONNIE SUGARS (ERODE) LTD,       380.20,       375.85,       403.75,       375.85,       399.05,                 14012745.50,35699,N, ,2333,       455.00,       252.40
N,POONAWALLA FINCORP LTD,       460.95,       458.00,       461.20,       450.60,       459.65,                215715607.45,473536,N, ,15326,       570.40,       361.20
N,POSITRON ENERGY LIMITED,       168.00,       163.50,       170.80,       163.50,       170.05,                  1519050.00,9000,N, ,23,       395.00,       105.90
N,POWERICA LIMITED,       512.35,       510.00,       510.90,       490.65,       494.55,                 49134085.95,98400,N, ,4188,       676.95,       365.10
N,HITACHI ENERGY INDIA LTD,     32640.00,     32595.00,     32595.00,     31750.00,     32200.00,               2715711490.00,84787,N, ,35056,     38785.00,     16111.00
N,POWER MECH PROJECTS LTD.,      2481.00,      2473.30,      2479.00,      2435.00,      2440.00,                 65154608.70,26551,N, ,4421,      3234.90,      1717.70
N,PIRAMAL PHARMA LIMITED,       213.20,       212.84,       217.82,       211.36,       213.78,                664652351.94,3102064,N, ,30176,       220.36,       132.30
N,PICTUREPOST STUDIOS LTD,         3.00,         2.95,         3.00,         2.85,         2.85,                   455400.00,159000,N, ,34,        16.15,         2.10
N,PRABHA ENERGY LIMITED,       212.56,       214.09,       218.80,       207.32,       216.27,                 34748030.89,161854,N, ,2740,       254.44,       137.91
N,PRAJAY ENG. SYN. LTD.,        24.44,        24.98,        26.19,        24.42,        24.86,                 10228906.41,407368,N, ,1799,        33.88,        17.00
N,PRAJ INDUSTRIES LTD,       340.30,       339.00,       341.65,       328.10,       334.50,                211584131.95,633023,N, ,15480,       433.00,       273.00
N,PRAKASH INDUSTRIES LTD,       126.22,       125.15,       125.89,       124.00,       124.34,                 24543154.94,196922,N, ,2795,       177.00,       110.24
N,PRAKASH STEELAGE LTD,         3.87,         3.88,         3.92,         3.79,         3.80,                   605588.66,158017,N, ,392,         6.57,         3.70
N,PRAMARA PROMOTIONS LTD,       112.00,       111.45,       112.00,       101.10,       105.45,                  2101075.00,19500,N, ,26,       374.80,       101.10
N,PRAMODINI MEDICARE LTD,       117.10,       119.20,       119.20,       115.00,       117.10,                  9535440.00,81600,N, ,56,       125.95,       111.55
N,PRANIK LOGISTICS LIMITED,        43.00,        40.00,        40.55,        39.10,        39.90,                   319520.00,8000,N, ,5,        86.90,        37.00
N,PRATHAM EPC PROJECTS LTD,       119.35,       119.50,       123.00,       119.50,       122.00,                   388380.00,3200,N, ,7,       196.00,       100.00
N,PRAVEG LTD.,       265.95,       263.00,       265.00,       260.05,       260.85,                  4383644.00,16745,N, ,954,       325.00,       210.40
N,PRAXIS HOME RETAIL LTD,         4.69,         4.69,         4.71,         4.46,         4.46,                   837335.94,186357,N, ,275,        14.44,         4.46
N,PRECISION CAMSHAFTS LTD.,       123.15,       123.60,       130.00,       119.49,       122.87,                 16980816.69,139788,N, ,3419,       262.00,       103.98
N,PRECOT LIMITED,       694.90,       686.00,       702.40,       686.00,       692.20,                   838513.45,1212,N, ,114,       899.00,       300.05
N,PRECISION WIRES INDIA LTD,       497.30,       493.55,       502.20,       478.90,       483.10,                293691328.30,604171,N, ,21644,       524.90,       170.61
N,PREMCO GLOBAL LTD.,       382.60,       383.00,       394.05,       380.70,       383.75,                   430659.80,1114,N, ,65,       484.90,       355.00
N,PREMIER EXPLOSIVES LTD,       663.95,       702.50,       702.50,       666.10,       668.80,                554415887.85,817689,N, ,15419,       829.80,       378.40
N,PREMIER ENERGIES LIMITED,      1012.90,      1012.90,      1012.90,       998.00,      1000.00,                829713593.10,827532,N, ,30777,      1134.00,       660.00
N,PREMIER POLYFILM LTD,        90.44,        90.30,        92.19,        89.02,        89.79,                 14763111.42,163733,N, ,3194,        97.99,        38.00
N,PRESSTONIC ENGINEERING L,        33.00,        34.15,        36.00,        32.90,        33.80,                  1096520.00,32000,N, ,34,        89.00,        24.00
N,PRESTIGE ESTATE LTD,      1570.00,      1562.20,      1582.00,      1521.80,      1582.00,                847401468.50,546247,N, ,26689,      1805.20,      1090.00
N,PRICOL LIMITED,       797.00,       796.20,       796.20,       762.00,       767.75,                422965148.45,545899,N, ,19771,       823.00,       461.00
